id,c1_high,c2_high,c3_high,c4_high,water_diff
2949,99.9,99.9,0.6,5.5,36.30976
2950,99.9,99.9,0.6,5.5,36.30976
2951,99.9,99.9,99.9,99.9,61.34322
2952,99.9,99.9,99.9,99.9,61.34322
2953,99.9,99.9,99.9,99.9,61.34322
2954,99.9,99.9,99.9,99.9,61.34322
2955,1.6,4.1,13.2,17.6,-4.42168
2956,3,6.6,10.2,14.8,-3.3316
2957,99.9,99.9,99.9,0.5,71.14344
2958,99.9,99.9,99.9,0.5,71.14344
2959,3.3,5.4,12.6,16.9,-12.16034
2960,3.3,5.4,12.6,16.9,-12.16034
2961,3.3,5.8,16.8,20.7,-17.82407
2962,99.9,99.9,4.2,8.7,24.90434
2963,99.9,99.9,4.2,8.7,24.90434
2964,99.9,99.9,4.2,8.7,24.90434
2965,99.9,99.9,0.6,5.5,10.4066
2966,4.2,11.5,16.4,21.2,-23.52238
2967,4.2,11.5,16.4,21.2,-23.52238
2968,4.2,11.5,16.4,21.2,-23.52238
2969,99.9,0.8,10.4,14.9,-4.67335
2970,99.9,0.8,10.4,14.9,-4.67335
2971,99.9,0.8,10.4,14.9,-4.67335
2972,99.9,99.9,7.9,12.6,14.6038
2973,99.9,99.9,7.9,12.6,14.6038
2974,99.9,99.9,7.9,12.6,14.6038
2975,2.6,5,14.3,18.8,-1.37291
2976,2.6,5,14.3,18.8,-1.37291
2977,99.9,3.3,10.2,14.8,-6.33504
2978,99.9,3.3,10.2,14.8,-6.33504
2979,99.9,3.3,10.2,14.8,-6.33504
2980,99.9,99.9,0.2,4.8,8.47713
2981,99.9,99.9,0.2,4.8,8.47713
2982,99.9,99.9,0.2,4.8,8.47713
2983,3.3,10.7,15.5,20.4,-10.49302
2984,3.3,10.7,15.5,20.4,-10.49302
2985,99.9,1.9,5.8,10.5,0.56526
2986,99.9,2.5,6.2,11.1,11.19291
2987,99.9,99.9,4.5,9.2,-1.17229
2988,99.9,99.9,0.6,5.5,85.98562
2989,3.3,5.3,14.4,17.8,-12.2172
2990,1.5,4,14.3,18.6,-11.30996
2991,1.5,4,14.3,18.6,-11.30996
2992,1.5,4,14.3,18.6,-11.30996
2993,99.9,99.9,99.9,99.9,111.66228
2994,99.9,99.9,99.9,99.9,111.66228
2995,99.9,99.9,99.9,99.9,111.66228
2996,0.5,2.5,11.1,15.3,3.87477
2997,0.5,2.5,11.1,15.3,3.87477
2998,0.5,2.5,11.1,15.3,3.87477
2999,0.5,2.5,11.1,15.3,3.87477
3000,99.9,99.9,5.9,10.4,16.40876
3001,99.9,99.9,5.9,10.4,16.40876
3002,99.9,99.9,99.9,99.9,66.66665
3003,99.9,99.9,99.9,99.9,66.66665
3004,99.9,99.9,0.2,4.8,31.45576
3005,99.9,99.9,0.2,4.8,31.45576
3006,99.9,0,10,14.6,-7.87794
3007,99.9,0,10,14.6,-7.87794
3008,99.9,0,10,14.6,-7.87794
3009,99.9,0.8,10.4,14.9,6.28501
3010,99.9,0.8,10.4,14.9,6.28501
3011,99.9,0.8,10.4,14.9,6.28501
3012,99.9,0.8,10.4,14.9,6.28501
3013,99.9,99.9,99.9,99.9,97.61715
3014,99.9,99.9,99.9,99.9,97.61715
3015,1.6,4.1,13.2,17.6,-8.50347
3016,1.6,4.1,13.2,17.6,-8.50347
3017,99.9,0.9,10.7,15.4,-6.00065
3018,99.9,0.9,10.7,15.4,-6.00065
3019,99.9,0.9,10.7,15.4,-6.00065
3020,99.9,99.9,99.9,99.9,75.65757
3021,99.9,99.9,99.9,99.9,75.65757
3022,3.4,5.8,16,20.2,-15.3824
3023,3.4,5.8,16,20.2,-15.3824
3024,99.9,0,10,14.6,-6.74788
3025,99.9,0,10,14.6,-6.74788
3026,3.3,5.4,12.6,16.9,-21.95706
3027,2,4.7,15.4,20.2,21.39989
3028,6.9,10.2,13.4,18.2,4.18092
3029,6.9,10.2,13.4,18.2,4.18092
3030,2.3,4.1,13.7,18.2,-11.19218
3031,2.3,4.1,13.7,18.2,-11.19218
3032,99.9,99.9,6,11.1,35.52512
3033,99.9,99.9,6,11.1,35.52512
3034,99.9,0.5,9.6,13.9,-1.4137
3035,3.3,5.4,12.6,16.9,-11.5307
3036,3.3,5.4,12.6,16.9,-11.5307
3037,3.3,5.4,12.6,16.9,-11.5307
3038,2.3,4.1,13.7,18.2,-15.3098
3039,2.3,4.1,13.7,18.2,-15.3098
3040,99.9,99.9,99.9,99.9,110.44447
3041,99.9,99.9,99.9,99.9,117.0055
3042,99.9,99.9,99.9,99.9,117.0055
3043,99.9,99.9,99.9,99.9,117.0055
3044,0.5,2.5,11.1,15.3,7.0951
3045,99.9,3.6,10.6,15.2,13.50408
3046,99.9,3.6,10.6,15.2,13.50408
3047,99.9,3.6,10.6,15.2,13.50408
3048,99.9,3.6,10.6,15.2,13.50408
3049,0.5,2.5,11.1,15.3,8.20018
3050,0.5,2.5,11.1,15.3,8.20018
3051,99.9,99.9,99.9,99.9,72.3632
3052,99.9,99.9,99.9,99.9,72.3632
3053,99.9,99.9,99.9,99.9,105.64289
3054,99.9,99.9,4.3,9.1,19.06618
3055,99.9,99.9,4.3,9.1,19.06618
3056,1.4,3.7,13.8,18,-14.8664
3057,99.9,99.9,5.9,10.4,14.05523
3058,99.9,99.9,5.9,10.4,14.05523
3059,99.9,99.9,0.5,5.4,33.35385
3060,99.9,99.9,0.5,5.4,33.35385
3061,99.9,99.9,4.5,9.2,5.03532
3062,99.9,99.9,4.5,9.2,5.03532
3063,99.9,99.9,9.9,14.9,23.20757
3064,99.9,99.9,99.9,99.9,96.30312
3065,99.9,99.9,99.9,99.9,96.30312
3066,99.9,0.5,9.6,13.9,3.29748
3067,99.9,0.5,9.6,13.9,3.29748
3068,99.9,0.9,10.7,15.4,-0.51418
3069,5.9,9.4,13.1,17.6,-6.42546
3070,5.9,9.4,13.1,17.6,-6.42546
3071,99.9,99.9,1.2,6,27.29464
3072,99.9,99.9,1.2,6,27.29464
3073,99.9,99.9,7.9,12.6,9.83741
3074,3.3,5.6,14.9,19.3,-12.41525
3075,4.2,7.3,15.8,20.2,-16.24751
3076,4.2,7.3,15.8,20.2,-16.24751
3077,99.9,99.9,99.9,99.9,120.13085
3078,2.3,4.1,13.7,18.2,-13.01655
3079,2.3,4.1,13.7,18.2,-13.01655
3080,99.9,99.9,1.7,6.3,33.30795
3081,99.9,99.9,1.7,6.3,33.30795
3082,99.9,99.9,1.7,6.3,33.30795
3083,99.9,99.9,1.7,6.3,33.30795
3084,0,6.6,11.4,15.7,5.73579
3085,99.9,99.9,7.9,12.6,23.36537
3086,99.9,99.9,7.9,12.6,23.36537
3087,99.9,0.8,10.4,14.9,-4.66022
3088,99.9,0.8,10.4,14.9,-4.66022
3089,2.3,4.1,13.7,18.2,7.5358
3090,99.9,99.9,99.9,0,24.01021
3091,99.9,99.9,99.9,0,24.01021
3092,6.4,9.7,13.4,17.9,-1.9178
3093,99.9,99.9,99.9,0.5,52.29169
3094,99.9,99.9,99.9,0.5,52.29169
3095,99.9,99.9,99.9,0.5,52.29169
3096,99.9,99.9,99.9,0.5,52.29169
3097,99.9,0.6,7,11.4,5.34295
3098,99.9,0.6,7,11.4,5.34295
3099,2.6,5,14.3,18.8,-13.70542
3100,99.9,0.5,9.6,13.9,6.30096
3101,99.9,0.5,9.6,13.9,6.30096
3102,99.9,2.1,10.4,14.7,8.37906
3103,5.9,9.4,13.1,17.6,-9.67765
3104,5.9,9.4,13.1,17.6,-9.67765
3105,99.9,99.9,0.5,5.4,34.38795
3106,99.9,99.9,0.5,5.4,34.38795
3107,99.9,99.9,0.5,5.4,34.38795
3108,99.9,99.9,0.5,5.4,34.38795
3109,99.9,0,10,14.6,-9.18078
3110,99.9,0,10,14.6,-9.18078
3111,99.9,0,10,14.6,-9.18078
3112,99.9,99.9,99.9,99.9,93.60084
3113,1.4,5.5,10.4,14.5,6.88438
3114,99.9,0.9,10.7,15.4,3.1788
3115,99.9,0.9,10.7,15.4,3.1788
3116,99.9,99.9,7.9,12.6,12.33922
3117,99.9,99.9,7.9,12.6,9.22603
3118,3.9,6.5,16.7,21.6,-17.21555
3119,3.3,5.5,15,19.6,-7.10117
3120,0.5,7.6,12.2,16.8,-7.27817
3121,0.5,7.6,12.2,16.8,-7.27817
3122,0.5,7.6,12.2,16.8,-7.27817
3123,99.9,0,10,14.6,-10.17506
3124,99.9,99.9,99.9,99.9,110.33025
3125,99.9,99.9,99.9,99.9,110.33025
3126,99.9,99.9,99.9,99.9,40.39068
3127,99.9,99.9,99.9,99.9,40.39068
3128,99.9,0.8,10.4,14.9,-14.67985
3129,99.9,99.9,99.9,99.9,86.05145
3130,99.9,99.9,99.9,99.9,114.61161
3131,99.9,99.9,99.9,99.9,114.61161
3132,99.9,99.9,99.9,99.9,71.18191
3133,99.9,0.9,10.7,15.4,-15.49677
3134,99.9,0.9,10.7,15.4,-15.49677
3135,99.9,0.9,10.7,15.4,-15.49677
3136,99.9,99.9,99.9,99.9,67.03082
3137,99.9,99.9,1.2,6,43.92596
3138,99.9,1.3,4.8,9.9,10.14986
3139,99.9,1.3,4.8,9.9,10.14986
3140,99.9,99.9,99.9,0,36.87495
3141,99.9,99.9,99.9,0,36.87495
3142,0.5,2.5,11.1,15.3,5.84814
3143,0.5,2.5,11.1,15.3,5.84814
3144,0.5,2.5,11.1,15.3,5.84814
3145,0.5,2.5,11.1,15.3,5.84814
3146,99.9,99.9,4.3,9.1,-1.5641
3147,99.9,99.9,4.3,9.1,-1.5641
3148,99.9,99.9,0.6,5.5,90.47659
3149,99.9,99.9,0.6,5.5,37.26289
3150,99.9,99.9,0.6,5.5,37.26289
3151,99.9,99.9,5.9,10.4,7.34285
3152,99.9,99.9,5.9,10.4,7.34285
3153,99.9,99.9,5.9,10.4,7.34285
3154,1.4,3.7,13.8,18,-13.61269
3155,1.4,3.7,13.8,18,-13.61269
3156,99.9,99.9,99.9,3,44.32999
3157,99.9,99.9,99.9,3,44.32999
3158,99.9,99.9,99.9,3,44.32999
3159,3.9,6.5,16.7,21.6,-3.61487
3160,3.3,5.4,12.6,16.9,-13.16156
3161,3.3,5.5,15,19.6,-7.18334
3162,3.3,5.5,15,19.6,-7.18334
3163,99.9,0.5,6.9,11.7,16.20413
3164,99.9,0.5,6.9,11.7,16.20413
3165,99.9,0.5,6.9,11.7,16.20413
3166,99.9,0.5,6.9,11.7,16.20413
3167,99.9,99.9,99.9,0.5,26.27974
3168,99.9,99.9,99.9,0.5,26.27974
3169,99.9,99.9,99.9,99.9,110.73215
3170,99.9,99.9,99.9,99.9,110.73215
3171,6.9,10.2,13.4,18.2,-6.40267
3172,6.9,10.2,13.4,18.2,-6.40267
3173,6.9,10.2,13.4,18.2,-6.40267
3174,99.9,99.9,7.9,12.6,2.64415
3175,99.9,99.9,7.9,12.6,2.64415
3176,99.9,99.9,7.9,12.6,2.64415
3177,99.9,99.9,5.9,10.4,12.05801
3178,99.9,99.9,5.9,10.4,12.05801
3179,3.3,5.7,14.8,19.2,5.50478
3180,3.3,5.7,14.8,19.2,5.50478
3181,3.3,5.7,14.8,19.2,5.50478
3182,5.9,9.4,13.1,17.6,-9.27358
3183,5.9,9.4,13.1,17.6,-9.27358
3184,5.9,9.4,13.1,17.6,-11.70126
3185,5.9,9.4,13.1,17.6,-11.70126
3186,99.9,2.3,10.6,15,-7.37709
3187,99.9,2.3,10.6,15,-7.37709
3188,99.9,99.9,99.9,99.9,70.48706
3189,99.9,0,10,14.6,3.79183
3190,99.9,99.9,5.9,10.4,16.48499
3191,99.9,99.9,5.9,10.4,16.48499
3192,99.9,99.9,5.9,10.4,16.48499
3193,99.9,99.9,5.5,9.8,36.54989
3194,99.9,99.9,5.5,9.8,36.54989
3195,99.9,1.5,8.3,13.1,6.66183
3196,99.9,99.9,0.6,5.5,31.81899
3197,99.9,99.9,0.6,5.5,31.81899
3198,99.9,99.9,0.6,5.5,31.81899
3199,99.9,99.9,7.9,12.6,20.43958
3200,99.9,99.9,7.9,12.6,20.43958
3201,99.9,0.9,10.7,15.4,4.24244
3202,99.9,99.9,4.3,9.1,4.9669
3203,99.9,99.9,4.3,9.1,4.9669
3204,99.9,1.9,5.8,10.5,3.08013
3205,99.9,99.9,99.9,99.9,74.4735
3206,99.9,99.9,99.9,99.9,74.4735
3207,99.9,99.9,99.9,99.9,74.4735
3208,99.9,99.9,99.9,99.9,74.4735
3209,99.9,0.8,10.4,14.9,-9.37964
3210,99.9,0.8,10.4,14.9,-9.37964
3211,99.9,99.9,7.9,12.6,2.83705
3212,99.9,99.9,7.9,12.6,2.83705
3213,99.9,99.9,7.9,12.6,2.83705
3214,1.4,3.7,13.8,18,-14.0667
3215,1.4,3.7,13.8,18,-14.0667
3216,99.9,99.9,99.9,99.9,77.75161
3217,99.9,99.9,99.9,99.9,77.75161
3218,99.9,99.9,4.5,9.2,65.29427
3219,2.3,4.1,13.7,18.2,-17.01407
3220,2.3,4.1,13.7,18.2,-17.01407
3221,2.3,4.1,13.7,18.2,-17.01407
3222,2.3,4.1,13.7,18.2,-17.01407
3223,99.9,1.7,7.1,11.8,13.08809
3224,99.9,0.5,9.6,13.9,2.42359
3225,99.9,0.5,9.6,13.9,2.42359
3226,99.9,0.5,9.6,13.9,2.42359
3227,99.9,99.9,4.3,9.1,7.71425
3228,99.9,99.9,4.3,9.1,7.71425
3229,99.9,2.1,6.8,11.2,0.21479
3230,99.9,2.1,6.8,11.2,0.21479
3231,99.9,99.9,99.9,99.9,122.01977
3232,99.9,99.9,99.9,99.9,114.58514
3233,99.9,99.9,99.9,99.9,114.58514
3234,99.9,0.5,6.9,11.7,5.86354
3235,99.9,0.5,6.9,11.7,5.86354
3236,2.3,4.1,13.7,18.2,-8.67083
3237,99.9,99.9,99.9,99.9,104.74833
3238,99.9,99.9,99.9,99.9,104.74833
3239,99.9,99.9,99.9,99.9,104.74833
3240,3.3,5.3,14.4,17.8,-10.78788
3241,3.3,5.3,14.4,17.8,-10.78788
3242,99.9,99.9,99.9,99.9,57.79736
3243,99.9,99.9,99.9,99.9,57.79736
3244,99.9,0,10,14.6,-1.15642
3245,99.9,99.9,5.9,10.4,9.67939
3246,99.9,99.9,5.9,10.4,9.67939
3247,3,6.6,10.2,14.8,-14.09926
3248,99.9,0,10,14.6,-16.62293
3249,99.9,0,10,14.6,-16.62293
3250,99.9,99.9,99.9,99.9,39.31044
3251,99.9,1.9,5.8,10.5,1.32038
3252,99.9,1.9,5.8,10.5,1.32038
3253,99.9,99.9,5.9,10.4,9.81013
3254,99.9,99.9,0.6,5.5,32.91788
3255,99.9,99.9,0.6,5.5,32.91788
3256,99.9,0.8,10.4,14.9,-2.65835
3257,99.9,99.9,0.5,5.4,29.80791
3258,1.4,3.7,13.8,18,-15.35633
3259,6.9,10.2,13.4,18.2,2.75861
3260,99.9,2.1,10.4,14.7,-9.67892
3261,99.9,2.1,10.4,14.7,-9.67892
3262,99.9,2.1,10.4,14.7,-9.67892
3263,99.9,2.9,11.2,15.7,-2.79757
3264,99.9,99.9,99.9,2.3,43.14944
3265,99.9,99.9,4.3,9.1,58.71705
3266,99.9,99.9,4.3,9.1,58.71705
3267,99.9,99.9,99.9,99.9,97.8405
3268,99.9,0.9,10.7,15.4,4.52851
3269,99.9,0,10,14.6,-16.65407
3270,99.9,0,10,14.6,-16.65407
3271,99.9,0,10,14.6,-16.65407
3272,99.9,99.9,0.6,5.5,55.04296
3273,99.9,99.9,0.6,5.5,55.04296
3274,99.9,0.5,9.6,13.9,4.82627
3275,99.9,0.5,9.6,13.9,4.82627
3276,99.9,1.7,7.1,11.8,1.09369
3277,99.9,1.7,7.1,11.8,1.09369
3278,3.9,6.5,16.7,21.6,-4.86751
3279,99.9,99.9,99.9,99.9,95.14817
3280,99.9,99.9,99.9,99.9,95.14817
3281,99.9,2.1,10.4,14.7,-14.01273
3282,99.9,2.1,10.4,14.7,-15.45633
3283,99.9,99.9,7.9,12.6,3.76002
3284,99.9,99.9,7.9,12.6,3.76002
3285,99.9,99.9,7.9,12.6,3.76002
3286,1.5,4,14.3,18.6,-17.28218
3287,1.5,4,14.3,18.6,-17.28218
3288,99.9,99.9,2.9,7.8,23.76303
3289,99.9,99.9,1.2,6,48.24108
3290,4.2,7.3,15.8,20.2,-5.97089
3291,4.2,7.3,15.8,20.2,-5.97089
3292,4.2,7.3,15.8,20.2,-5.97089
3293,1.5,4,14.3,18.6,-14.80938
3294,1.5,4,14.3,18.6,-14.80938
3295,99.9,1.9,5.8,10.5,-0.22361
3296,99.9,0.9,10.7,15.4,-10.2319
3297,1.5,4,14.3,18.6,-7.87772
3298,99.9,99.9,4.3,9.1,-8.87743
3299,99.9,99.9,4.3,9.1,-8.87743
3300,99.9,99.9,4.5,9.2,26.37141
3301,99.9,99.9,4.5,9.2,26.37141
3302,99.9,99.9,4.7,9.7,25.99343
3303,99.9,99.9,4.7,9.7,25.99343
3304,99.9,99.9,4.7,9.7,25.99343
3305,99.9,99.9,4.7,9.7,25.99343
3306,99.9,99.9,3.8,9,38.87134
3307,99.9,99.9,0.6,5.5,0.59565
3308,99.9,99.9,0.6,5.5,0.59565
3309,99.9,99.9,7.9,12.6,1.55573
3310,99.9,99.9,7.9,12.6,1.55573
3311,5.9,9.4,13.1,17.6,-4.27601
3312,99.9,0.5,9.6,13.9,-10.03433
3313,99.9,0.9,10.7,15.4,-6.93413
3314,99.9,0.9,10.7,15.4,-6.93413
3315,99.9,0.9,10.7,15.4,-6.93413
3316,99.9,99.9,4.7,9.7,23.61766
3317,99.9,99.9,4.7,9.7,23.61766
3318,99.9,99.9,4.7,9.7,23.61766
3319,3.4,5.8,16,20.2,-12.06029
3320,99.9,99.9,9.9,14.9,15.87253
3321,99.9,99.9,9.9,14.9,15.87253
3322,99.9,99.9,9.9,14.9,15.87253
3323,99.9,2.1,10.4,14.7,11.34747
3324,99.9,2.1,10.4,14.7,11.34747
3325,5.9,9.4,13.1,17.6,-3.45763
3326,5.9,9.4,13.1,17.6,-3.45763
3327,5.9,9.4,13.1,17.6,-3.45763
3328,99.9,99.9,99.9,99.9,106.28107
3329,99.9,99.9,99.9,99.9,106.28107
3330,99.9,99.9,4.5,9.2,31.09632
3331,99.9,99.9,4.2,8.7,13.90867
3332,99.9,99.9,4.2,8.7,13.90867
3333,99.9,1.9,5.8,10.5,-0.32814
3334,99.9,99.9,0.5,5.4,29.09662
3335,99.9,99.9,99.9,99.9,68.7967
3336,99.9,99.9,99.9,99.9,68.7967
3337,99.9,99.9,99.9,99.9,68.7967
3338,99.9,99.9,99.9,99.9,68.7967
3339,99.9,99.9,99.9,99.9,68.7967
3340,3.9,6.5,16.7,21.6,-4.21017
3341,3.9,6.5,16.7,21.6,9.6084
3342,3.9,6.5,16.7,21.6,9.6084
3343,99.9,6.7,14.3,19.1,14.6185
3344,99.9,6.7,14.3,19.1,14.6185
3345,3.9,6.5,16.7,21.6,2.51482
3346,3.9,6.5,16.7,21.6,2.51482
3347,99.9,99.9,7.9,12.6,7.17018
3348,99.9,99.9,7.9,12.6,7.17018
3349,99.9,99.9,7.9,12.6,7.17018
3350,99.9,1.9,5.8,10.5,1.32038
3351,99.9,0.9,10.7,15.4,-10.88783
3352,99.9,0.9,10.7,15.4,-15.22001
3353,99.9,99.9,7.9,12.6,14.03052
3354,99.9,99.9,4.3,9.1,-8.81921
3355,99.9,99.9,4.3,9.1,-8.81921
3356,99.9,99.9,4.3,9.1,-8.81921
3357,99.9,99.9,4.3,9.1,-8.81921
3358,0.5,2.5,11.1,15.3,6.49463
3359,0.5,2.5,11.1,15.3,6.49463
3360,0.5,2.5,11.1,15.3,6.49463
3361,3.3,5.6,14.9,19.3,-10.20541
3362,3.3,5.6,14.9,19.3,-10.20541
3363,1.5,4,14.3,18.6,-11.5176
3364,3.3,5.5,15,19.6,-13.14946
3365,3.3,5.5,15,19.6,-13.14946
3366,99.9,99.9,99.9,99.9,77.90782
3367,99.9,99.9,0.6,5.5,30.19546
3368,99.9,99.9,0.6,5.5,30.19546
3369,2.3,4.1,13.7,18.2,-0.43039
3370,2.3,4.1,13.7,18.2,-0.43039
3371,99.9,99.9,4.5,9.2,-4.75684
3372,99.9,99.9,4.5,9.2,-4.75684
3373,99.9,2.1,10.4,14.7,-16.65088
3374,99.9,99.9,99.9,99.9,106.86501
3375,99.9,99.9,99.9,99.9,106.86501
3376,99.9,0.9,10.7,15.4,-13.35044
3377,99.9,0.9,10.7,15.4,-13.35044
3378,0.5,2.5,11.1,15.3,-15.99505
3379,0.5,2.5,11.1,15.3,-15.99505
3380,6.9,10.2,13.4,18.2,-5.70871
3381,6.9,10.2,13.4,18.2,-5.70871
3382,6.9,10.2,13.4,18.2,-5.70871
3383,1.5,4,14.3,18.6,-9.75932
3384,1.5,4,14.3,18.6,-9.75932
3385,1.5,4,14.3,18.6,-9.75932
3386,99.9,99.9,4.5,9.2,-15.6189
3387,99.9,0.8,10.4,14.9,-10.09134
3388,99.9,0.8,10.4,14.9,-10.09134
3389,99.9,0.8,10.4,14.9,-10.09134
3390,99.9,0.8,10.4,14.9,-10.09134
3391,5.9,9.4,13.1,17.6,-1.84794
3392,5.9,9.4,13.1,17.6,-1.84794
3393,99.9,99.9,99.9,3.3,67.841
3394,99.9,0.9,10.7,15.4,-4.26314
3395,99.9,0.9,10.7,15.4,-4.26314
3396,99.9,99.9,0.6,5.5,-3.85774
3397,99.9,99.9,0.6,5.5,-3.85774
3398,99.9,0.5,6.9,11.7,10.77978
3399,99.9,0.5,6.9,11.7,10.77978
3400,99.9,0.9,10.7,15.4,6.04414
3401,99.9,0.9,10.7,15.4,6.04414
3402,99.9,99.9,4.2,8.7,11.86573
3403,99.9,99.9,4.2,8.7,11.86573
3404,99.9,2.1,6.8,11.2,-12.03446
3405,99.9,0.9,10.7,15.4,-8.61884
3406,99.9,99.9,2.6,7.4,33.55255
3407,99.9,99.9,2.6,7.4,33.55255
3408,99.9,99.9,2.6,7.4,33.55255
3409,99.9,99.9,99.9,99.9,103.70652
3410,99.9,99.9,7.9,12.6,7.21024
3411,99.9,99.9,7.9,12.6,7.21024
3412,99.9,99.9,7.9,12.6,7.21024
3413,99.9,99.9,7.9,12.6,19.47837
3414,4,6.6,16.9,22,-9.61655
3415,4,6.6,16.9,22,-9.61655
3416,99.9,99.9,2.4,6.9,27.06763
3417,1.5,4,14.3,18.6,-11.33806
3418,2,4.2,14.6,18.4,-1.39306
3419,2.3,4.1,13.7,18.2,-3.87793
3420,2.3,4.1,13.7,18.2,-3.87793
3421,99.9,0.9,10.7,15.4,-10.50611
3422,99.9,0.9,10.7,15.4,-10.50611
3423,99.9,0.9,10.7,15.4,-10.50611
3424,99.9,99.9,0.5,5.4,24.9465
3425,99.9,99.9,0.5,5.4,24.9465
3426,3.9,6.5,16.7,21.6,1.38557
3427,99.9,99.9,0.5,5.4,35.2721
3428,99.9,99.9,0.5,5.4,35.2721
3429,99.9,99.9,0.6,5.5,38.84966
3430,99.9,99.9,0.6,5.5,38.84966
3431,99.9,99.9,99.9,99.9,118.09646
3432,99.9,99.9,99.9,99.9,118.09646
3433,99.9,99.9,4.3,9.1,39.75011
3434,99.9,99.9,4.3,9.1,39.75011
3435,99.9,99.9,4.2,8.7,28.97545
3436,99.9,99.9,4.2,8.7,28.97545
3437,99.9,1.9,5.8,10.5,6.43993
3438,99.9,0.9,10.7,15.4,-13.11392
3439,99.9,0.9,10.7,15.4,-13.11392
3440,99.9,99.9,99.9,99.9,57.10462
3441,99.9,99.9,99.9,99.9,57.10462
3442,99.9,99.9,99.9,99.9,117.93084
3443,99.9,99.9,99.9,99.9,71.88232
3444,99.9,99.9,99.9,99.9,71.88232
3445,99.9,99.9,9.9,14.9,1.83019
3446,99.9,99.9,9.9,14.9,1.83019
3447,99.9,99.9,9.9,14.9,1.83019
3448,99.9,99.9,1.2,6,31.29804
3449,99.9,99.9,1.2,6,31.29804
3450,99.9,99.9,1.2,6,31.29804
3451,99.9,99.9,1.2,6,31.29804
3452,2.6,5,14.3,18.8,4.59096
3453,99.9,0,10,14.6,-14.93368
3454,99.9,0,10,14.6,-14.93368
3455,99.9,0,10,14.6,-14.93368
3456,99.9,99.9,99.9,99.9,64.56816
3457,99.9,99.9,99.9,99.9,64.56816
3458,5.9,9.4,13.1,17.6,-8.77275
3459,5.9,9.4,13.1,17.6,-8.77275
3460,5.9,9.4,13.1,17.6,-8.77275
3461,5.9,9.4,13.1,17.6,-8.77275
3462,3.9,6.5,16.7,21.6,8.89515
3463,99.9,99.9,99.9,3.4,42.15594
3464,99.9,99.9,99.9,2.5,46.37299
3465,99.9,99.9,99.9,2.5,46.37299
3466,99.9,99.9,99.9,2.5,46.37299
3467,99.9,99.9,99.9,2.5,46.37299
3468,99.9,99.9,99.9,2.5,46.37299
3469,99.9,99.9,99.9,1.4,18.61747
3470,99.9,99.9,99.9,1.4,18.61747
3471,99.9,99.9,9.9,14.9,-9.34977
3472,99.9,99.9,99.9,99.9,117.64689
3473,99.9,99.9,4.5,9.2,8.28755
3474,5.9,9.4,13.1,17.6,-11.14338
3475,5.9,9.4,13.1,17.6,-11.14338
3476,5.9,9.4,13.1,17.6,-11.14338
3477,99.9,99.9,4.3,9.1,55.24734
3478,3.2,5.4,14.3,18.4,-16.7672
3479,3.2,5.4,14.3,18.4,-16.7672
3480,3.2,5.4,14.3,18.4,-16.7672
3481,99.9,2.9,11.2,15.7,-6.31831
3482,99.9,2.9,11.2,15.7,-6.31831
3483,99.9,2.1,6.8,11.2,8.70407
3484,99.9,99.9,10.1,14.4,-12.19327
3485,99.9,0.8,10.4,14.9,-13.94573
3486,99.9,0.8,10.4,14.9,-13.94573
3487,99.9,0.8,10.4,14.9,-13.94573
3488,99.9,0.6,7,11.4,3.18166
3489,99.9,0.6,7,11.4,3.18166
3490,2.3,4.1,13.7,18.2,-4.00144
3491,2.3,4.1,13.7,18.2,-4.00144
3492,99.9,99.9,7.9,12.6,16.54971
3493,99.9,99.9,7.9,12.6,16.54971
3494,5.9,9.4,13.1,17.6,-8.6616
3495,3.3,5.4,12.6,16.9,-9.23348
3496,3.3,5.4,12.6,16.9,-9.23348
3497,99.9,99.9,9.9,14.9,-11.06393
3498,99.9,99.9,9.9,14.9,-11.06393
3499,99.9,0.5,9.6,13.9,5.46448
3500,99.9,0.5,9.6,13.9,5.46448
3501,99.9,99.9,99.9,99.9,112.7434
3502,99.9,99.9,99.9,99.9,100.2533
3503,99.9,99.9,4.5,9.2,-24.47543
3504,99.9,99.9,4.5,9.2,-24.47543
3505,99.9,99.9,4.5,9.2,-24.47543
3506,99.9,0.9,10.7,15.4,-12.38788
3507,6.1,10,13.1,17.5,-18.09166
3508,99.9,5.9,11.4,16.2,8.3195
3509,99.9,5.9,11.4,16.2,8.3195
3510,99.9,3.6,10.6,15.2,6.12633
3511,99.9,3.6,10.6,15.2,6.12633
3512,99.9,99.9,1,5.3,24.62952
3513,99.9,99.9,1,5.3,24.62952
3514,99.9,2.1,10.4,14.7,-18.92632
3515,99.9,2.1,10.4,14.7,-18.92632
3516,99.9,2.1,10.4,14.7,-18.92632
3517,5.9,9.4,13.1,17.6,-6.60078
3518,5.9,9.4,13.1,17.6,-6.60078
3519,99.9,0.9,10.7,15.4,-13.00401
3520,99.9,0.9,10.7,15.4,-13.00401
3521,99.9,99.9,7.9,12.6,11.78619
3522,99.9,99.9,7.9,12.6,11.78619
3523,99.9,99.9,7.9,12.6,8.56282
3524,99.9,99.9,7.9,12.6,8.56282
3525,99.9,99.9,5.9,10.4,14.91109
3526,3.9,6.5,16.7,21.6,-12.82597
3527,3.9,6.5,16.7,21.6,-12.82597
3528,3.9,6.5,16.7,21.6,-12.82597
3529,3.9,6.5,16.7,21.6,-12.82597
