id,prsqft,fsid,year,long,lat
1,436.4518976,2.40472E+11,2005,-75.13892612,38.39201732
2,436.4518976,2.40472E+11,2005,-75.13892612,38.39201732
3,225.6944444,2.40472E+11,2006,-75.16592039,38.38285553
4,124.7106481,2.40472E+11,2011,-75.16592039,38.38285553
5,124.7106481,2.40472E+11,2011,-75.16592039,38.38285553
6,211.2369338,2.40472E+11,2006,-75.16286912,38.36604107
7,211.2369338,2.40472E+11,2006,-75.16286912,38.36604107
8,171.1026616,2.40472E+11,2018,-75.17747846,38.39534681
9,198.6692015,2.40472E+11,2006,-75.17747846,38.39534681
10,198.6692015,2.40472E+11,2007,-75.17747846,38.39534681
11,178.5705357,2.40472E+11,2011,-75.15443452,38.39661557
12,112.2034623,2.40472E+11,2005,-75.23759339,38.31736968
13,112.2034623,2.40472E+11,2005,-75.23759339,38.31736968
14,186.3966771,2.40472E+11,2005,-75.23050758,38.32225619
15,123.1422638,2.40472E+11,2005,-75.23050758,38.32225619
16,186.3966771,2.40472E+11,2006,-75.23050758,38.32225619
17,169.3766938,2.40472E+11,2005,-75.20813291,38.3203213
18,300,2.40472E+11,2007,-75.15662083,38.3907952
19,300,2.40472E+11,2007,-75.15662083,38.3907952
20,188.4700665,2.40472E+11,2005,-75.16321038,38.39247534
21,164.0098099,2.40472E+11,2006,-75.22133102,38.32275347
22,164.0098099,2.40472E+11,2006,-75.22133102,38.32275347
23,268.3946488,2.40472E+11,2015,-75.15600547,38.40037789
24,150.3131524,2.40472E+11,2017,-75.1244115,38.32908081
25,119.3848644,2.40472E+11,2009,-75.16835175,38.40593243
26,119.3848644,2.40472E+11,2007,-75.16835175,38.40593243
27,181.8783069,2.40472E+11,2016,-75.1296794,38.3346636
28,204.4302209,2.40472E+11,2005,-75.11605033,38.34710954
29,204.4302209,2.40472E+11,2005,-75.11605033,38.34710954
30,196.6666667,2.40472E+11,2008,-75.16053491,38.39671117
31,196.6666667,2.40472E+11,2008,-75.16053491,38.39671117
32,257.7464789,2.40472E+11,2015,-75.132249,38.38057417
33,257.7464789,2.40472E+11,2015,-75.132249,38.38057417
34,208.3333333,2.40472E+11,2010,-75.16879453,38.39817059
35,159.5744681,2.40472E+11,2016,-75.1476261,38.38040651
36,181.1835004,2.40472E+11,2010,-75.15694049,38.39580904
37,181.1835004,2.40472E+11,2010,-75.15694049,38.39580904
38,179.3835616,2.40472E+11,2007,-75.1671988,38.39745752
39,179.3835616,2.40472E+11,2007,-75.1671988,38.39745752
40,124.864278,2.40472E+11,2015,-75.20607083,38.32050074
41,148.2084691,2.40472E+11,2007,-75.20607083,38.32050074
42,136.2719498,2.40472E+11,2006,-75.15099002,38.35194514
43,105.5699482,2.40472E+11,2013,-75.11664342,38.32129804
44,105.5699482,2.40472E+11,2013,-75.11664342,38.32129804
45,192.5962981,2.40472E+11,2011,-75.12878181,38.38031388
46,230.1150575,2.40472E+11,2017,-75.12878181,38.38031388
47,47.67213115,2.40472E+11,2018,-75.57787075,38.05082265
48,71.11111111,2.40472E+11,2011,-75.15605187,38.38957274
49,249.2165242,2.40472E+11,2015,-75.15605187,38.38957274
50,71.11111111,2.40472E+11,2010,-75.15605187,38.38957274
51,128.7938931,2.40472E+11,2010,-75.16294713,38.3714016
52,128.7938931,2.40472E+11,2010,-75.16294713,38.3714016
53,112.5954198,2.40472E+11,2015,-75.16294713,38.3714016
54,137.6811594,2.40472E+11,2010,-75.16688045,38.39516435
55,129.3478261,2.40472E+11,2014,-75.16688045,38.39516435
56,137.6811594,2.40472E+11,2010,-75.16688045,38.39516435
57,46.2962963,2.40472E+11,2011,-75.30113569,38.31777128
58,116.2579473,2.40472E+11,2017,-75.17025045,38.39573637
59,166.3961039,2.40472E+11,2017,-75.15744848,38.39552757
60,134.2301637,2.40472E+11,2006,-75.20737222,38.31754342
61,83.12342569,2.40472E+11,2009,-75.20737222,38.31754342
62,83.12342569,2.40472E+11,2009,-75.20737222,38.31754342
63,124.0355793,2.40472E+11,2009,-75.20737222,38.31754342
64,123.2091691,2.40472E+11,2015,-75.18012766,38.38701381
65,123.2091691,2.40472E+11,2015,-75.18012766,38.38701381
66,176.565008,2.40472E+11,2010,-75.156432,38.38924099
67,176.565008,2.40472E+11,2010,-75.156432,38.38924099
68,140.1515152,2.40472E+11,2005,-75.16098142,38.39554312
69,140.1515152,2.40472E+11,2005,-75.16098142,38.39554312
70,104.8699502,2.40472E+11,2010,-75.14892134,38.34072739
71,104.8699502,2.40472E+11,2010,-75.14892134,38.34072739
72,118.4219701,2.40472E+11,2009,-75.14892134,38.34072739
73,70.56451613,2.40472E+11,2014,-75.5631302,38.07227517
74,86.69354839,2.40472E+11,2018,-75.5631302,38.07227517
75,77.21774194,2.40472E+11,2017,-75.5631302,38.07227517
76,140.1869159,2.40472E+11,2013,-75.16802869,38.38574576
77,140.1869159,2.40472E+11,2013,-75.16802869,38.38574576
78,43.36734694,2.40472E+11,2010,-75.40853072,38.05294152
79,38.08110781,2.40472E+11,2005,-75.3954234,38.17013439
80,14.83679525,2.40472E+11,2017,-75.3954234,38.17013439
81,43.26923077,2.40472E+11,2015,-75.25809807,38.37692933
82,52.88461538,2.40472E+11,2015,-75.25809807,38.37692933
83,47.39336493,2.40472E+11,2014,-75.56708847,38.22300443
84,116.1370939,2.40472E+11,2017,-75.27613409,38.36410964
85,83.45233845,2.40472E+11,2015,-75.27613409,38.36410964
86,48.16017316,2.40472E+11,2010,-75.38912774,38.17525079
87,116.3793103,2.40472E+11,2015,-75.16219902,38.40265979
88,138.8888889,2.40472E+11,2011,-75.10333983,38.34419522
89,235.5072464,2.40472E+11,2015,-75.10333983,38.34419522
90,138.8888889,2.40472E+11,2011,-75.10333983,38.34419522
91,83.081571,2.40472E+11,2013,-75.46330704,38.2300258
92,83.081571,2.40472E+11,2012,-75.46330704,38.2300258
93,47.78449144,2.40472E+11,2014,-75.46330704,38.2300258
94,102.8963415,2.40472E+11,2008,-75.53354138,38.06903791
95,85.74695122,2.40472E+11,2017,-75.53354138,38.06903791
96,87.81362007,2.40472E+11,2013,-75.13513151,38.38131508
97,87.81362007,2.40472E+11,2013,-75.13513151,38.38131508
98,26.30040912,2.40472E+11,2013,-75.39522038,38.17393226
99,26.30040912,2.40472E+11,2013,-75.39522038,38.17393226
100,119.5790816,2.40472E+11,2009,-75.15110427,38.37478311
101,26.957638,2.40472E+11,2011,-75.39068757,38.17250649
102,119.823302,2.40472E+11,2010,-75.38657187,38.1676582
103,287.13418,2.40472E+11,2008,-75.38657187,38.1676582
104,119.823302,2.40472E+11,2010,-75.38657187,38.1676582
105,100.4464286,2.40472E+11,2011,-75.13424286,38.37865221
106,145.0892857,2.40472E+11,2014,-75.13424286,38.37865221
107,182.2916667,2.40472E+11,2005,-75.13424286,38.37865221
108,221.5909091,2.40472E+11,2007,-75.13113724,38.36624702
109,221.5909091,2.40472E+11,2007,-75.13113724,38.36624702
110,118.2598039,2.40472E+11,2015,-75.1680005,38.39283602
111,241.2280702,2.40472E+11,2006,-75.16136278,38.40465212
112,241.2280702,2.40472E+11,2006,-75.16136278,38.40465212
113,172.7042965,2.40472E+11,2006,-75.16162373,38.39491738
114,172.7042965,2.40472E+11,2006,-75.16162373,38.39491738
115,127.8409091,2.40472E+11,2011,-75.16040901,38.36687187
116,127.8409091,2.40472E+11,2011,-75.16040901,38.36687187
117,110.864745,2.40472E+11,2010,-75.11463899,38.33138937
118,182.9268293,2.40472E+11,2006,-75.11463899,38.33138937
119,129.9358758,2.40472E+11,2013,-75.14165987,38.36890355
120,129.9358758,2.40472E+11,2013,-75.14165987,38.36890355
121,140.8181818,2.40472E+11,2005,-75.55983906,38.07082611
122,140.8181818,2.40472E+11,2005,-75.55983906,38.07082611
123,102.9368897,2.40472E+11,2017,-75.21135111,38.33356401
124,134.7765363,2.40472E+11,2013,-75.17154304,38.39435954
125,192.0391061,2.40472E+11,2005,-75.17154304,38.39435954
126,134.7765363,2.40472E+11,2013,-75.17154304,38.39435954
127,159.2302452,2.40472E+11,2008,-75.16665474,38.38880388
128,115.8038147,2.40472E+11,2009,-75.16665474,38.38880388
129,171.4285714,2.40472E+11,2017,-75.1479672,38.38516124
130,51.81213018,2.40472E+11,2009,-75.15816729,38.364434
131,114.2751479,2.40472E+11,2006,-75.15816729,38.364434
132,51.81213018,2.40472E+11,2009,-75.15816729,38.364434
133,173.7967914,2.40472E+11,2011,-75.13708281,38.29320439
134,173.7967914,2.40472E+11,2011,-75.13708281,38.29320439
135,154.028436,2.40472E+11,2010,-75.13235519,38.36549834
136,154.028436,2.40472E+11,2010,-75.13235519,38.36549834
137,222.057735,2.40472E+11,2010,-75.12593712,38.37788426
138,222.057735,2.40472E+11,2010,-75.12593712,38.37788426
139,100.7866273,2.40472E+11,2005,-75.41651008,38.09410213
140,117.3878205,2.40472E+11,2014,-75.22738908,38.3277325
141,184.2948718,2.40472E+11,2018,-75.22738908,38.3277325
142,153.5825321,2.40472E+11,2013,-75.22738908,38.3277325
143,226.2090484,2.40472E+11,2013,-75.14179893,38.39863085
144,226.2090484,2.40472E+11,2013,-75.14179893,38.39863085
145,263.7221269,2.40472E+11,2014,-75.13679641,38.39018483
146,121.8487395,2.40472E+11,2009,-75.15265922,38.3520424
147,99.50343774,2.40472E+11,2009,-75.15265922,38.3520424
148,154.131016,2.40472E+11,2006,-75.15265922,38.3520424
149,32.89473684,2.40472E+11,2017,-75.39101202,38.17248381
150,36.37566138,2.40472E+11,2005,-75.55529788,38.07042008
151,36.37566138,2.40472E+11,2005,-75.55529788,38.07042008
152,56.42361111,2.40472E+11,2016,-75.23786775,38.26200576
153,57.08277704,2.40472E+11,2015,-75.14274732,38.39856343
154,206.9425901,2.40472E+11,2011,-75.14274732,38.39856343
155,206.9425901,2.40472E+11,2011,-75.14274732,38.39856343
156,57.08277704,2.40472E+11,2015,-75.14274732,38.39856343
157,116.4596273,2.40472E+11,2006,-75.20195573,38.31996798
158,257.3529412,2.40472E+11,2014,-75.13791653,38.29354887
159,127.4549098,2.40472E+11,2008,-75.15803035,38.39729817
160,127.4549098,2.40472E+11,2008,-75.15803035,38.39729817
161,37.62376238,2.40472E+11,2007,-75.1243691,38.35280469
162,37.62376238,2.40472E+11,2007,-75.1243691,38.35280469
163,123.7623762,2.40472E+11,2015,-75.1243691,38.35280469
164,135.7919255,2.40472E+11,2015,-75.14906267,38.38676362
165,277.5984506,2.40472E+11,2005,-75.15317522,38.39701022
166,43.90495868,2.40472E+11,2016,-75.21794625,38.33113113
167,150.7582516,2.40472E+11,2014,-75.15371002,38.36524469
168,142.7297056,2.40472E+11,2011,-75.15371002,38.36524469
169,142.7297056,2.40472E+11,2011,-75.15371002,38.36524469
170,150.7582516,2.40472E+11,2014,-75.15371002,38.36524469
171,132.9174664,2.40472E+11,2017,-75.1512243,38.3658805
172,147.3128599,2.40472E+11,2009,-75.1512243,38.3658805
173,147.3128599,2.40472E+11,2009,-75.1512243,38.3658805
174,251.0141988,2.40472E+11,2007,-75.14094521,38.39416349
175,251.0141988,2.40472E+11,2007,-75.14094521,38.39416349
176,194.4444444,2.40472E+11,2015,-75.10560343,38.33066743
177,100.1602564,2.40472E+11,2010,-75.12089751,38.32278328
178,100.1602564,2.40472E+11,2010,-75.12089751,38.32278328
179,154.6099291,2.40472E+11,2006,-75.19835654,38.30953049
180,154.6099291,2.40472E+11,2006,-75.19835654,38.30953049
181,306.6037736,2.40472E+11,2007,-75.13011762,38.38000337
182,306.6037736,2.40472E+11,2007,-75.13011762,38.38000337
183,201.9725557,2.40472E+11,2017,-75.13011762,38.38000337
184,193.7406855,2.40472E+11,2015,-75.20194458,38.34007909
185,193.7406855,2.40472E+11,2015,-75.20194458,38.34007909
186,136.3216266,2.40472E+11,2007,-75.14881056,38.37898877
187,115.5268022,2.40472E+11,2018,-75.14881056,38.37898877
188,136.3216266,2.40472E+11,2007,-75.14881056,38.37898877
189,140,2.40472E+11,2018,-75.21267401,38.33331485
190,23.14814815,2.40472E+11,2014,-75.19581898,38.29827585
191,23.14814815,2.40472E+11,2014,-75.19581898,38.29827585
192,215.8203125,2.40472E+11,2008,-75.16424388,38.39339063
193,171.469228,2.40472E+11,2006,-75.14801965,38.3406872
194,171.469228,2.40472E+11,2006,-75.14801965,38.3406872
195,150.1501502,2.40472E+11,2007,-75.16456698,38.39229405
196,150.1501502,2.40472E+11,2007,-75.16456698,38.39229405
197,200.8032129,2.40472E+11,2013,-75.13864212,38.39225944
198,200.8032129,2.40472E+11,2013,-75.13864212,38.39225944
199,225.3458278,2.40472E+11,2017,-75.13864212,38.39225944
200,109.659931,2.40472E+11,2018,-75.15743559,38.36525655
201,168.8388626,2.40472E+11,2005,-75.15162289,38.37584396
202,130.3317536,2.40472E+11,2016,-75.15162289,38.37584396
203,133.2938389,2.40472E+11,2014,-75.15162289,38.37584396
204,96.03072983,2.40472E+11,2018,-75.20741221,38.31686077
205,109.9391805,2.40472E+11,2007,-75.20741221,38.31686077
206,109.9391805,2.40472E+11,2007,-75.20741221,38.31686077
207,35.06208912,2.40472E+11,2005,-75.57706867,38.06743471
208,38.02181818,2.40472E+11,2018,-75.56193535,38.07198892
209,173.5688185,2.40472E+11,2009,-75.12069119,38.35244364
210,82.21680877,2.40472E+11,2006,-75.12069119,38.35244364
211,173.5688185,2.40472E+11,2009,-75.12069119,38.35244364
212,145.4545455,2.40472E+11,2005,-75.12234228,38.32183019
213,112.1212121,2.40472E+11,2014,-75.12234228,38.32183019
214,157.0113636,2.40472E+11,2005,-75.1556456,38.38056328
215,157.0113636,2.40472E+11,2005,-75.1556456,38.38056328
216,93.2304038,2.40472E+11,2015,-75.11402991,38.32694968
217,63.13131313,2.40472E+11,2016,-75.16265414,38.40312735
218,266.4141414,2.40472E+11,2005,-75.16265414,38.40312735
219,266.4141414,2.40472E+11,2005,-75.16265414,38.40312735
220,163.2537688,2.40472E+11,2005,-75.11820697,38.32326373
221,163.2537688,2.40472E+11,2005,-75.11820697,38.32326373
222,124.3718593,2.40472E+11,2015,-75.11820697,38.32326373
223,24.76122047,2.40472E+11,2013,-75.11257451,38.32770814
224,24.76122047,2.40472E+11,2013,-75.11257451,38.32770814
225,34.4488189,2.40472E+11,2012,-75.11257451,38.32770814
226,34.4488189,2.40472E+11,2012,-75.11257451,38.32770814
227,103.4871245,2.40472E+11,2014,-75.15721793,38.38897631
228,223.9304813,2.40472E+11,2008,-75.1371281,38.2927473
229,223.9304813,2.40472E+11,2008,-75.1371281,38.2927473
230,202.718894,2.40472E+11,2005,-75.13080514,38.36688607
231,202.718894,2.40472E+11,2005,-75.13080514,38.36688607
232,225.9475219,2.40472E+11,2007,-75.13490815,38.29922534
233,225.9475219,2.40472E+11,2007,-75.13490815,38.29922534
234,129.9376299,2.40472E+11,2006,-75.113328,38.32672675
235,129.9376299,2.40472E+11,2006,-75.113328,38.32672675
236,159.6263201,2.40472E+11,2017,-75.13773334,38.37544801
237,160.4278075,2.40472E+11,2011,-75.13870495,38.29132389
238,73.88888889,2.40472E+11,2015,-75.20817,38.32772729
239,144.4661458,2.40472E+11,2016,-75.20817,38.32772729
240,181.7543403,2.40472E+11,2011,-75.20817,38.32772729
241,73.88888889,2.40472E+11,2015,-75.20817,38.32772729
242,488.1808839,2.40472E+11,2009,-75.12270507,38.30053707
243,488.1808839,2.40472E+11,2009,-75.12270507,38.30053707
244,200.5347594,2.40472E+11,2016,-75.1612257,38.40466312
245,322.1925134,2.40472E+11,2007,-75.1612257,38.40466312
246,322.1925134,2.40472E+11,2007,-75.1612257,38.40466312
247,15,2.40472E+11,2006,-75.40285999,38.17138595
248,15,2.40472E+11,2006,-75.40285999,38.17138595
249,143.3270677,2.40472E+11,2005,-75.20864723,38.31985904
250,143.3270677,2.40472E+11,2005,-75.20864723,38.31985904
251,168.9591837,2.40472E+11,2014,-75.52358165,38.09200971
252,95.23809524,2.40472E+11,2014,-75.52358165,38.09200971
253,152.5119617,2.40472E+11,2017,-75.13172028,38.38764909
254,192.1646341,2.40472E+11,2005,-75.20926796,38.32171917
255,125.8886256,2.40472E+11,2010,-75.15555258,38.36992371
256,120.8563536,2.40472E+11,2008,-75.13186955,38.36402339
257,71.58874309,2.40472E+11,2006,-75.13186955,38.36402339
258,120.8563536,2.40472E+11,2008,-75.13186955,38.36402339
259,55.20357498,2.40472E+11,2017,-75.28829163,38.1478025
260,25.64102564,2.40472E+11,2005,-75.42715094,38.05690026
261,137.2079439,2.40472E+11,2013,-75.14466477,38.38426985
262,137.2079439,2.40472E+11,2013,-75.14466477,38.38426985
263,108.3032491,2.40472E+11,2008,-75.38679808,38.16859697
264,108.3032491,2.40472E+11,2008,-75.38679808,38.16859697
265,172.4845996,2.40472E+11,2010,-75.14128138,38.38409029
266,166.2436548,2.40472E+11,2008,-75.15941126,38.38793046
267,166.2436548,2.40472E+11,2008,-75.15941126,38.38793046
268,225.9535655,2.40472E+11,2007,-75.1519493,38.39061726
269,169.9834163,2.40472E+11,2011,-75.1519493,38.39061726
270,169.9834163,2.40472E+11,2011,-75.1519493,38.39061726
271,115.0793651,2.40472E+11,2017,-75.21996551,38.32393981
272,58.07200929,2.40472E+11,2016,-75.56468978,38.07436069
273,52.26480836,2.40472E+11,2016,-75.56468978,38.07436069
274,46.45760743,2.40472E+11,2013,-75.56468978,38.07436069
275,200.5347594,2.40472E+11,2013,-75.13904722,38.29496517
276,200.5347594,2.40472E+11,2013,-75.13904722,38.29496517
277,115.7619359,2.40472E+11,2016,-75.16954452,38.38713408
278,172.1923536,2.40472E+11,2005,-75.10896617,38.34521429
279,172.1923536,2.40472E+11,2005,-75.10896617,38.34521429
280,267.2955975,2.40472E+11,2006,-75.17086679,38.41862672
281,267.2955975,2.40472E+11,2006,-75.17086679,38.41862672
282,187.9021879,2.40472E+11,2007,-75.15444894,38.3946806
283,154.1184041,2.40472E+11,2012,-75.15444894,38.3946806
284,154.1184041,2.40472E+11,2012,-75.15444894,38.3946806
285,125.1987281,2.40472E+11,2013,-75.22581857,38.32473954
286,125.1987281,2.40472E+11,2013,-75.22581857,38.32473954
287,233.217775,2.40472E+11,2015,-75.16826868,38.40630062
288,271.0368736,2.40472E+11,2005,-75.16826868,38.40630062
289,233.217775,2.40472E+11,2015,-75.16826868,38.40630062
290,152.4621212,2.40472E+11,2012,-75.1509449,38.36791257
291,152.4621212,2.40472E+11,2011,-75.1509449,38.36791257
292,221.0743802,2.40472E+11,2008,-75.11397874,38.3485873
293,221.0743802,2.40472E+11,2008,-75.11397874,38.3485873
294,116.0714286,2.40472E+11,2013,-75.17302727,38.38738981
295,116.0714286,2.40472E+11,2013,-75.17302727,38.38738981
296,187.4166667,2.40472E+11,2005,-75.17135196,38.38898617
297,24.90942029,2.40472E+11,2016,-75.34991937,38.20961796
298,38.36050725,2.40472E+11,2015,-75.34991937,38.20961796
299,81.69934641,2.40472E+11,2015,-75.11533735,38.32434213
300,81.69934641,2.40472E+11,2015,-75.11533735,38.32434213
301,188.0530973,2.40472E+11,2007,-75.14007603,38.3675194
302,188.0530973,2.40472E+11,2007,-75.14007603,38.3675194
303,136.7781155,2.40472E+11,2014,-75.4078686,38.05252907
304,136.7781155,2.40472E+11,2013,-75.4078686,38.05252907
305,66.96428571,2.40472E+11,2018,-75.40822133,38.1535965
306,132.9365079,2.40472E+11,2018,-75.40822133,38.1535965
307,160.7142857,2.40472E+11,2007,-75.40822133,38.1535965
308,103.962017,2.40472E+11,2011,-75.18721219,38.35263891
309,103.962017,2.40472E+11,2011,-75.18721219,38.35263891
310,164.6202532,2.40472E+11,2009,-75.10243752,38.33922999
311,123.1012658,2.40472E+11,2009,-75.10243752,38.33922999
312,123.1012658,2.40472E+11,2009,-75.10243752,38.33922999
313,81.81818182,2.40472E+11,2016,-75.24491333,38.43109765
314,93.95725866,2.40472E+11,2011,-75.34878978,38.29687025
315,93.95725866,2.40472E+11,2011,-75.34878978,38.29687025
316,151.1627907,2.40472E+11,2017,-75.1398137,38.33910538
317,175.2645503,2.40472E+11,2006,-75.12188508,38.32107025
318,175.2645503,2.40472E+11,2006,-75.12188508,38.32107025
319,197.8171896,2.40472E+11,2017,-75.21444087,38.32703488
320,177.3533424,2.40472E+11,2011,-75.21444087,38.32703488
321,177.3533424,2.40472E+11,2011,-75.21444087,38.32703488
322,184.3434343,2.40472E+11,2005,-75.14481388,38.38236247
323,184.3434343,2.40472E+11,2005,-75.14481388,38.38236247
324,207.6388889,2.40472E+11,2005,-75.21681636,38.33158849
325,268.8172043,2.40472E+11,2005,-75.13452003,38.2913862
326,268.8172043,2.40472E+11,2006,-75.13452003,38.2913862
327,69.83848315,2.40472E+11,2009,-75.39155243,38.16884939
328,195.6135151,2.40472E+11,2007,-75.11374611,38.32263244
329,195.6135151,2.40472E+11,2007,-75.11374611,38.32263244
330,154.1197392,2.40472E+11,2015,-75.11374611,38.32263244
331,143.5210498,2.40472E+11,2006,-75.29537477,38.14603141
332,103.6953243,2.40472E+11,2011,-75.11129409,38.34852525
333,109.3514329,2.40472E+11,2017,-75.11129409,38.34852525
334,210.5002476,2.40472E+11,2015,-75.15710354,38.39049423
335,168.6340641,2.40472E+11,2013,-75.15876844,38.3684238
336,168.6340641,2.40472E+11,2013,-75.15876844,38.3684238
337,178.7521079,2.40472E+11,2017,-75.15876844,38.3684238
338,105,2.40472E+11,2007,-75.1465498,38.37094427
339,142.8571429,2.40472E+11,2007,-75.1465498,38.37094427
340,142.8571429,2.40472E+11,2007,-75.1465498,38.37094427
341,108.3070866,2.40472E+11,2014,-75.15867805,38.37445762
342,118.1102362,2.40472E+11,2017,-75.15867805,38.37445762
343,85.73388203,2.40472E+11,2005,-75.51972847,38.26542037
344,85.73388203,2.40472E+11,2005,-75.51972847,38.26542037
345,76.8175583,2.40472E+11,2018,-75.51972847,38.26542037
346,122.6851852,2.40472E+11,2011,-75.1334068,38.37963884
347,122.6851852,2.40472E+11,2011,-75.1334068,38.37963884
348,188.90094,2.40472E+11,2016,-75.15248768,38.39026375
349,129.6296296,2.40472E+11,2008,-75.1310304,38.29394472
350,129.6296296,2.40472E+11,2008,-75.1310304,38.29394472
351,86.84738956,2.40472E+11,2015,-75.16160772,38.39310939
352,79.85542169,2.40472E+11,2014,-75.16160772,38.39310939
353,205.54371,2.40472E+11,2006,-75.11101893,38.34847492
354,224.3589744,2.40472E+11,2010,-75.13821613,38.39262261
355,325.6904638,2.40472E+11,2005,-75.11916752,38.3566723
356,325.6904638,2.40472E+11,2005,-75.11916752,38.3566723
357,196.6955153,2.40472E+11,2006,-75.35052679,38.30960237
358,196.6955153,2.40472E+11,2006,-75.35052679,38.30960237
359,207.7175698,2.40472E+11,2008,-75.1630399,38.37108029
360,207.7175698,2.40472E+11,2008,-75.1630399,38.37108029
361,236.6255144,2.40472E+11,2017,-75.11139645,38.33164673
362,51.55210643,2.40472E+11,2007,-75.21000291,38.30820467
363,51.55210643,2.40472E+11,2007,-75.21000291,38.30820467
364,106.91085,2.40472E+11,2014,-75.18174812,38.38854115
365,121.1126469,2.40472E+11,2015,-75.18174812,38.38854115
366,194.724026,2.40472E+11,2005,-75.1641178,38.39903951
367,339.2857143,2.40472E+11,2005,-75.15610667,38.40229569
368,339.2857143,2.40472E+11,2005,-75.15610667,38.40229569
369,174.0294511,2.40472E+11,2011,-75.11012953,38.34700279
370,247.9757085,2.40472E+11,2007,-75.11624171,38.35278943
371,247.9757085,2.40472E+11,2007,-75.11624171,38.35278943
372,168.8311688,2.40472E+11,2017,-75.15886797,38.39788642
373,178.5714286,2.40472E+11,2005,-75.15886797,38.39788642
374,178.5714286,2.40472E+11,2005,-75.15886797,38.39788642
375,144.2307692,2.40472E+11,2013,-75.15015679,38.38478884
376,144.2307692,2.40472E+11,2013,-75.15015679,38.38478884
377,197.2268707,2.40472E+11,2015,-75.12645067,38.37735646
378,167.9059727,2.40472E+11,2014,-75.1278125,38.33851446
379,167.9059727,2.40472E+11,2014,-75.1278125,38.33851446
380,151.8796992,2.40472E+11,2015,-75.15175058,38.36875498
381,26.69172932,2.40472E+11,2014,-75.15175058,38.36875498
382,100.0834376,2.40472E+11,2013,-75.15285404,38.37656576
383,100.0834376,2.40472E+11,2013,-75.15285404,38.37656576
384,145.5284553,2.40472E+11,2014,-75.15628868,38.37729481
385,207.8495935,2.40472E+11,2005,-75.15628868,38.37729481
386,125.9664948,2.40472E+11,2016,-75.22183171,38.3266586
387,230.2083333,2.40472E+11,2006,-75.14642873,38.38435767
388,230.2083333,2.40472E+11,2006,-75.14642873,38.38435767
389,158.9533722,2.40472E+11,2015,-75.14158764,38.37813933
390,143.2139883,2.40472E+11,2015,-75.14158764,38.37813933
391,193.9217319,2.40472E+11,2008,-75.14158764,38.37813933
392,157.6327434,2.40472E+11,2016,-75.49971053,38.2536215
393,88.44026549,2.40472E+11,2017,-75.49971053,38.2536215
394,31.52631579,2.40472E+11,2005,-75.45923236,38.04461757
395,276.1243386,2.40472E+11,2005,-75.14997311,38.39723822
396,238.4313725,2.40472E+11,2006,-75.10019143,38.34500838
397,238.4313725,2.40472E+11,2006,-75.10019143,38.34500838
398,90.25270758,2.40472E+11,2009,-75.13100021,38.3824035
399,78.73931624,2.40472E+11,2017,-75.14956838,38.37404363
400,112.1794872,2.40472E+11,2017,-75.14956838,38.37404363
401,52.08333333,2.40472E+11,2017,-75.29850373,38.33779348
402,18.26298701,2.40472E+11,2018,-75.11880342,38.35744954
403,86.934923,2.40472E+11,2011,-75.12047977,38.35743028
404,63.35282651,2.40472E+11,2012,-75.29285094,38.3851104
405,63.35282651,2.40472E+11,2012,-75.29285094,38.3851104
406,236.1111111,2.40472E+11,2007,-75.13925604,38.29122872
407,236.1111111,2.40472E+11,2007,-75.13925604,38.29122872
408,355.9476726,2.40472E+11,2005,-75.16421221,38.24056237
409,234.0355948,2.40472E+11,2016,-75.16421221,38.24056237
410,137.5661376,2.40472E+11,2017,-75.13801427,38.39485194
411,79.95431182,2.40472E+11,2010,-75.12774276,38.38001418
412,79.95431182,2.40472E+11,2010,-75.12774276,38.38001418
413,129.4642857,2.40472E+11,2013,-75.34944117,38.12811732
414,129.4642857,2.40472E+11,2013,-75.34944117,38.12811732
415,110.5225989,2.40472E+11,2012,-75.10377057,38.3470219
416,110.5225989,2.40472E+11,2012,-75.10377057,38.3470219
417,48.7012987,2.40472E+11,2016,-75.10115281,38.3454635
418,155.3030303,2.40472E+11,2017,-75.10115281,38.3454635
419,121.3900135,2.40472E+11,2014,-75.1643167,38.36727168
420,132.928475,2.40472E+11,2016,-75.1643167,38.36727168
421,121.3900135,2.40472E+11,2014,-75.1643167,38.36727168
422,110.6770833,2.40472E+11,2012,-75.16243079,38.36768436
423,110.6770833,2.40472E+11,2012,-75.16243079,38.36768436
424,176.5512513,2.40472E+11,2007,-75.2010993,38.41118873
425,176.5512513,2.40472E+11,2007,-75.2010993,38.41118873
426,111.4158382,2.40472E+11,2006,-75.2010993,38.41118873
427,198.3201058,2.40472E+11,2017,-75.1440768,38.37200525
428,89.10891089,2.40472E+11,2014,-75.16330817,38.4032556
429,126.8976898,2.40472E+11,2014,-75.16330817,38.4032556
430,112.2112211,2.40472E+11,2017,-75.16330817,38.4032556
431,233.9572193,2.40472E+11,2005,-75.13810488,38.29314701
432,146.7611336,2.40472E+11,2013,-75.14796834,38.38886718
433,146.7611336,2.40472E+11,2013,-75.14796834,38.38886718
434,240.5080214,2.40472E+11,2006,-75.13828395,38.29137441
435,240.5080214,2.40472E+11,2006,-75.13828395,38.29137441
436,182.4534161,2.40472E+11,2005,-75.22164916,38.32996087
437,154.8913043,2.40472E+11,2015,-75.22164916,38.32996087
438,182.4534161,2.40472E+11,2005,-75.22164916,38.32996087
439,167.9185351,2.40472E+11,2016,-75.14783022,38.38175076
